tag,text,chunk_file,speaker_age,nationality,ethnicity,gender,year,gold_label,probe_tag,_score_internal
19CF07-104-25SGCHM00-2017,Maris Stella sing school song in Chinese sia,COSEM_v5_chunk_920.txt,25,SG,CH,M,2017,,,5
18CF55-47625-50SGCHF00-2017,Time to sleep for 💪🏻 to gamble later lah,COSEM_v5_chunk_750.txt,50,SG,CH,F,2017,,,4
18CF39-2974-25SGMAM00-2016,Dammit Cayde/M/I/29 this set i missed 2 past versions alr,COSEM_v5_chunk_539.txt,25,SG,MA,M,2016,,,0
18MM01-1261-40MYMAF00-2017,Hi team... we did pretty well today as a store... 65k in total. And both hnd and oxelo did 3.6k and 3.4k respectively.  Very good job!! üëèüèºüëèüèºüëè??have a good rest and we'll continue the hot streak for the weekend.,COSEM_v5_chunk_868.txt,40,MY,MA,F,2017,,,5
18CF41-23288-22SGCHM00-2017,@G/M/I/23 one of my friends heard that cs1010s tutors get paid per hour they work and earn like 3k a sem o.O true meh?,COSEM_v5_chunk_584.txt,22,SG,CH,M,2017,,,4
17CF34-6812-21SGCHF00-2012,UM YEAH LAH! Then stay there whole day meh,COSEM_v5_chunk_367.txt,21,SG,CH,F,2012,,,4
17CF12-8490-22SGCHM00-2015,👍🏻. Han for what sia? That time that incident?,COSEM_v5_chunk_132.txt,22,SG,CH,M,2015,,,4
21DC20-2585-22SGCHMWJ-2019,"Eh guys got this guy called JE in our house allergic to cats, pls look out for him on the actual day!! We need to find out how severe it is coz Oreo keep roaming around, so I think we should ask when we’re calling him!!",COSEM_v5_chunk_1171.txt,22,SG,CH,M,2019,,,4
21DC39-4883-24SGCHMZW-2019,Eh idk leh CY/M/CH/24 said first week no student price issit,COSEM_v5_chunk_1303.txt,24,SG,CH,M,2019,,,4
18CF52-3550-21SGCHM00-2015,Eh I want come back for field pack inspection eh,COSEM_v5_chunk_665.txt,21,SG,CH,M,2015,,,4
18CF41-9936-22SGCHF00-2017,She's in SMO training team for 5 yrs leh‬‬‬‬‬,COSEM_v5_chunk_572.txt,22,SG,CH,F,2017,,,4
19CF08-1887-20SGCHMLZ-2017,Wah i running out of patience sia. U know i saw wrong qn then she say,COSEM_v5_chunk_927.txt,20,SG,CH,M,2017,,,4
17CF18-1577-21SGCHF00-2016,‬: Eh the draco on killing spree sia‬‬‬‬‬‬‬‬,COSEM_v5_chunk_269.txt,21,SG,CH,F,2016,,,6
19CM03-38159-21SGCHFWJ-2018,Ya sia I also so pleasantly surprised when they all took out their lit texts n turns out it’s Percy <name omitted>  HAHAHA,COSEM_v5_chunk_991.txt,21,SG,CH,F,2018,,,4
17IF02-827-24SGCHF00-2015,dont act one seh go and challenge urself hor just to boost ur ego. it doesn't work that way in uni. take mods u're comfortable w start on a slow and steady footing.,COSEM_v5_chunk_492.txt,24,SG,CH,F,2015,,,5
21DC08-193-20SGCHM0K-2018,Yup  You watched it with another rich Asian Le But you can watch w us and explain to us commoners Wah do you remember the girl we went to do SUP with? The one that stays in XX Hall too? She damn fierce on the floorball court sia,COSEM_v5_chunk_1092.txt,20,SG,CH,M,2018,,,4
21DC04-1682-19SGCHF0C-2019,lol guys i’m super sian to go rn imma go home or something,COSEM_v5_chunk_1072.txt,19,SG,CH,F,2019,,,4
21DC31-2358-20SGMAM0A-2018,I'll see if I screw myself over in the next few years,COSEM_v5_chunk_1228.txt,20,SG,MA,M,2018,,,0
19CM03-17892-23SGCHMKL-2018,wah wah i v excited. i think my hucks here stabilized a lot alr,COSEM_v5_chunk_971.txt,23,SG,CH,M,2018,,,4
17CF11-8975-20SGCHF00-2015,Eh WQ/F/CH/20 I havent return you your shirt eh,COSEM_v5_chunk_110.txt,20,SG,CH,F,2015,,,4
21DC20-1713-20SGCHFCH-2019,Friday 17th May dinz and Kanpai: DT/M/CH/22 WN/F/CH/20 RB/F/CH/20 GL/F/CH/20 SL/F/CH/20 CC/F/CH/20 JJ/M/CH/22 WJ/M/CH/22 WH/M/CH/22 CH/F/CH/20 (will b late huehue),COSEM_v5_chunk_1170.txt,20,SG,CH,F,2019,,,0
18CF39-12800-25SGCHM00-2016,Wah... 320 blues drop like free liddat..,COSEM_v5_chunk_546.txt,25,SG,CH,M,2016,,,4
21DC11-4611-19SGCHMMY-2018,why do u make it sound like he has no irl friends,COSEM_v5_chunk_1110.txt,19,SG,CH,M,2018,,,0
21DC09-6386-42SGCHFGH-2019,Ya lorh. Cannot free show to others horh,COSEM_v5_chunk_1099.txt,42,SG,CH,F,2019,,,4
18IF05-14878-53SGINM00-2016,"Boring lah - vote from Iraq. Make SM life ""interesting"". 😂",COSEM_v5_chunk_824.txt,53,SG,IN,M,2016,,,6
18MF02-11336-23SGINF00-2015,Happy chinese new year guys!! ˜º˜º have a good rest/celebration before studying starts! ,COSEM_v5_chunk_844.txt,23,SG,IN,F,2015,,,4
17CF22-2759-21SGMAM00-2016,‬: Eh BBG/21/MA/M can edit HLM/21/MA/M  in not HAHAHAHA‬,COSEM_v5_chunk_300.txt,21,SG,MA,M,2016,,,4
17CF22-2006-21SGMAM00-2016,‬: Start talking like fi already eh IRI/21/MA/M‬,COSEM_v5_chunk_299.txt,21,SG,MA,M,2016,,,4
19CF08-4171-20SGCHFNT-2017,btw wa FRICK THE SOLO GUY HE SIAO EH so freaking good,COSEM_v5_chunk_929.txt,20,SG,CH,F,2017,,,6
19CM03-31757-21SGCHFWJ-2018,It’s okie<name omitted> HAHA no big deal!!!! And yes good job guys think we were v clear (esp considering 9am tutorial..HAHA) and thanks so much for helping to do up the rough draft to send in to her first 😢,COSEM_v5_chunk_985.txt,21,SG,CH,F,2018,,,4
17CF11-9996-21SGCHF00-2015,Wahh i see how first sia i need study for midterms leh.,COSEM_v5_chunk_111.txt,21,SG,CH,F,2015,,,4
21DC03-5825-23SGCHM0M-2018,Ok lah my palla wasn’t so good cuz she didn’t get enough attack,COSEM_v5_chunk_1066.txt,23,SG,CH,M,2018,,,5
19CM03-29028-21SGCHFWJ-2017,Wah @<name omitted>signed up to be icg captain ah 😄😄,COSEM_v5_chunk_982.txt,21,SG,CH,F,2017,,,4
18CF55-39470-24SGCHM00-2017,WY/F/CH/22 you can actually make it eh 🤔🤔🤔,COSEM_v5_chunk_744.txt,24,SG,CH,M,2017,,,4
21DX04-607-30SGCHMKY-2021,They put the picture to show u to apply first LOL,COSEM_v5_chunk_1366.txt,30,SG,CH,M,2021,,,0
17CF34-3422-20SGCHF00-2012,Cannot man each time I think of it I will star,COSEM_v5_chunk_363.txt,20,SG,CH,F,2012,,,0
18CF54-14829-19SGCHF00-2015,Okay cuz quite a few was saying very little ppl going so I thought maybe don wan go le. But if only u wan go also no point. Hahaha. The rest leh?,COSEM_v5_chunk_699.txt,19,SG,CH,F,2015,,,4
19CM03-36866-21SGCHMBL-2018,How much probability of going through uh cuz seems like q tentative for now right,COSEM_v5_chunk_990.txt,21,SG,CH,M,2018,,,0
17CF24-459-23SGCHM00-2016,Wah sian I thought arts won tho so many 1st,COSEM_v5_chunk_306.txt,23,SG,CH,M,2016,,,5
21DC20-1843-22SGCHMDT-2019,"Sorz there was some miscom! So for shirts for CRASHERS, they didn’t order the sizes in the form but ordered extras! So for now still pay ur OG heads and I’ll try my best to get it for y’all! If I can’t get it I’ll refund the money to y’all okie!!",COSEM_v5_chunk_1170.txt,22,SG,CH,M,2019,,,4
18CF52-6292-21SGCHM00-2015,You want can multiplayer I fight you haha,COSEM_v5_chunk_668.txt,21,SG,CH,M,2015,,,0
21DC20-7767-20SGCHFAC-2019,Eh yall dont put 9+/10 on the grp leh later they all come 9+/10.,COSEM_v5_chunk_1176.txt,20,SG,CH,F,2019,,,4
18CF41-18393-22SGCHM00-2017,waitamin how did yall book sch courts today o.O,COSEM_v5_chunk_579.txt,22,SG,CH,M,2017,,,0
21DC36-5682-23SGCHF0B-2019,"S/M/CH/25: Where did P/F/IN/23 and L/M/CH/22 go     : we lost them 30min ago     S/M/CH/25: oh issok let them have 2h sexy time     everyone:     S/M/CH/25: i mean not literally sex time,     #quote",COSEM_v5_chunk_1261.txt,23,SG,CH,F,2019,,,0
18CF37-5346-21SGCHF00-2014,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏 okok more applause good job E.G.!! 😁,COSEM_v5_chunk_521.txt,21,SG,CH,F,2014,,,4
17CF18-739-22SGCHM00-2016,‬: eh actually cupid suits me better‬‬‬‬‬‬‬‬,COSEM_v5_chunk_268.txt,22,SG,CH,M,2016,,,4
17CF10-5-20SGCHF00-2015,Aiyo.. Dont worry she will finish de. If nvr then just explain to nus lor not your fault also,COSEM_v5_chunk_91.txt,20,SG,CH,F,2015,,,4
17CM05-6861-20SGMAM00-2017,KL/M/CH/20  April or may start school liao leh,COSEM_v5_chunk_483.txt,20,SG,MA,M,2017,,,4
21DC38-7459-23SGCHM0B-2019,"D/M/CH/23 fk u C/M/CH/23, U WANTED TO ASK ME TO SEND THAT",COSEM_v5_chunk_1295.txt,23,SG,CH,M,2019,,,0
17CF16-5387-20SGCHM00-2016,Bc matt hasnt replied me whether he wants to come,COSEM_v5_chunk_267.txt,20,SG,CH,M,2016,,,0
19CM03-1082-23SGCHMGG-2017,"Like how we dont believe in spirits largely, which may corrupt the integrity of the plot where there are talks of spirits and what nots",COSEM_v5_chunk_954.txt,23,SG,CH,M,2017,,,0
18CF50-6286-21SGCHM00-2016,Thanks eh R/F/CH/21. I'll share my cash prize with you 😘😘,COSEM_v5_chunk_648.txt,21,SG,CH,M,2016,,,4
18CF55-7036-24SGCHM00-2015,eh i think that's probably more annoying leh,COSEM_v5_chunk_714.txt,24,SG,CH,M,2015,,,5
18CM08-10590-48SGCHM00-2017,She's on SL/M/CH/53 bro main manual liao..😅😅,COSEM_v5_chunk_777.txt,48,SG,CH,M,2017,,,4
18CF59-4947-20SGCHF00-2017,wah damn sian family comitmegnts again tonight,COSEM_v5_chunk_769.txt,20,SG,CH,F,2017,,,5
18CF50-15653-22SGCHF00-2017,Is drink at town ah? The place not at BV meh?,COSEM_v5_chunk_657.txt,22,SG,CH,F,2017,,,4
17CF08-5967-22IDCHF00-2015,HAHAHAHA OMG THE GERMAN DAMN CUTE SIA 😭😭😭,COSEM_v5_chunk_74.txt,22,ID,CH,F,2015,,,4
17CM05-1098-20SGCHM00-2016,Well I hope you get hundred of dollars for that APS,COSEM_v5_chunk_477.txt,20,SG,CH,M,2016,,,0
17CF29-966-21SGMAF00-2016,All the best for GER!! May the odds (ratio) be ever in your favour â˜ºâ˜º,COSEM_v5_chunk_330.txt,21,SG,MA,F,2016,,,4
17CF30-847-21SGCHM00-2013,Eh eh so confirm ah tomorrow 11am at yewtee ! Andthose meeting at causeway at like 11.20 >< sorry I was away from my phone!,COSEM_v5_chunk_337.txt,21,SG,CH,M,2013,,,4
17CF08-8452-23ININM00-2015,Eh but nus Indians girls really power ah!,COSEM_v5_chunk_77.txt,23,IN,IN,M,2015,,,5
17CF18-2472-20SGCHF00-2016,‬: Omg they hunting 66 67 68 leh‬‬‬‬‬‬‬‬,COSEM_v5_chunk_270.txt,20,SG,CH,F,2016,,,4
18IF05-20458-53SGMAM00-2016,aiyoh...so boring wen u hv to explain a joke... granted this was intellectual humor,COSEM_v5_chunk_828.txt,53,SG,MA,M,2016,,,5
17CF18-6393-22SGCHM00-2016,‬: Haha I rarely encounter these kind of customers leh‬‬‬‬‬‬‬‬,COSEM_v5_chunk_274.txt,22,SG,CH,M,2016,,,4
19CF04-1427-57SGCHF00-2018,Very nice song. Thanks Dear. I am so blessed.üòòüòòüòòüòòüòò,COSEM_v5_chunk_918.txt,57,SG,CH,F,2018,,,5
21DC38-1523-23SGCHM0C-2019,is it capped at 18 people i wanna go also,COSEM_v5_chunk_1290.txt,23,SG,CH,M,2019,,,0
21DC53-1449-19SGCHM0F-2018,We can do secret Cai Shen for New Year HAHHAHAH,COSEM_v5_chunk_1341.txt,19,SG,CH,M,2018,,,0
21DC31-9586-20SGCHF0D-2018,i went to visit my old temple there recently and the waterway rly quite fun,COSEM_v5_chunk_1235.txt,20,SG,CH,F,2018,,,0
17CF08-16266-22SGCHF00-2016,"Yeah I did, I didn't think you guys would be free because I know....",COSEM_v5_chunk_85.txt,22,SG,CH,F,2016,,,0
18CM10-912-21SGCHF00-2017,I can't make it for lunch sorry I'll see y'all at 230!,COSEM_v5_chunk_800.txt,21,SG,CH,F,2017,,,0
21DC26-2930-24SGINMPM-2020,eh tmrw <name omitted> also coming sia <name omitted>,COSEM_v5_chunk_1204.txt,24,SG,IN,M,2020,,,4
18CM10-13372-23SGCHM00-2017,Oh u meant the bandroom one in the chat grp ah i tot u loaning from them the black one,COSEM_v5_chunk_811.txt,23,SG,CH,M,2017,,,0
17CF34-17989-21SGCHF00-2013,But I got say he cute before also without any,COSEM_v5_chunk_378.txt,21,SG,CH,F,2013,,,0
18CF50-7142-21SGCHM00-2016,I signed up for rock climbing also haha but I think I not going,COSEM_v5_chunk_649.txt,21,SG,CH,M,2016,,,0
18CM08-10818-48SGCHM00-2017,I know SL/M/CH/53 bro always SHARE with us good stuffs!!😋😎,COSEM_v5_chunk_777.txt,48,SG,CH,M,2017,,,4
17CF10-1478-20SGCHF00-2015,And the staff like wth sia. She busy then she rage at me when I didn't evendo anything. I didn't even ask any stupid qns I just ordered my pizza 😅,COSEM_v5_chunk_93.txt,20,SG,CH,F,2015,,,4
18CF50-4298-21SGCHM00-2016,U guys hor whenever she post u guys alot of comments de sia🙄,COSEM_v5_chunk_646.txt,21,SG,CH,M,2016,,,5
17CF10-5584-20SGCHF00-2016,🌼: Haha what is Seoul gummy? At Bugis+ hor? I'll just go there and trytofind the place :) can't wait to see y'all!!,COSEM_v5_chunk_97.txt,20,SG,CH,F,2016,,,4
18CF50-15424-22SGCHF00-2017,HAHAHA eh but damn joke sia C/F/CH/22 tan,COSEM_v5_chunk_657.txt,22,SG,CH,F,2017,,,4
18CF37-14829-21SGCHM00-2015,All the best for the next few days guys! Have a great rest tonight and do yourself proud tmr! 😊😊😊,COSEM_v5_chunk_529.txt,21,SG,CH,M,2015,,,4
17CF24-251-21SGCHF00-2016,Our tm is a big shot guys ????we are very honoured to have him as our tm,COSEM_v5_chunk_306.txt,21,SG,CH,F,2016,,,0
18CF54-9349-19SGCHF00-2015,But yah sia hehe its been a great 2 years🎉🎉,COSEM_v5_chunk_693.txt,19,SG,CH,F,2015,,,5
17IF02-526-21SGCHF00-2015,Whats the diff between open and restricted ah? Restriced to what?,COSEM_v5_chunk_492.txt,21,SG,CH,F,2015,,,0
18IF05-16440-53SGINM00-2016,T/M/IN/53 - no hair left to let down but can party for sure! DL/M/CH/53,COSEM_v5_chunk_825.txt,53,SG,IN,M,2016,,,0
19CM03-40216-23SGCHMRN-2018,aqua man trailer out today!!! looks good eh,COSEM_v5_chunk_993.txt,23,SG,CH,M,2018,,,4
18OF02-3230-21SGCHM00-2017,Can consider recruiting more sic members also,COSEM_v5_chunk_872.txt,21,SG,CH,M,2017,,,0
21DC28-625-21SGCHF00-2019,But I see so many TEDx talks is just “TEDx” sia,COSEM_v5_chunk_1212.txt,21,SG,CH,F,2019,,,4
18CF50-17556-22SGCHM00-2017,Have Liao Lor u Wan use my code I also don't mind,COSEM_v5_chunk_659.txt,22,SG,CH,M,2017,,,4
17CF12-81423-21SGINM00-2016,If mot going xouk i'll go buy shorts now,COSEM_v5_chunk_205.txt,21,SG,IN,M,2016,,,0
19SF01-46337-22SGSIFDW-2017,can u ask the lankan kids chats to ask around if anyone has/ used to have a note 4 and still has it lying around,COSEM_v5_chunk_1054.txt,22,SG,SI,F,2017,,,0
18CF48-2892-25SGCHM00-2017,Eh.. guys.. confirm it attendance then I go book eh,COSEM_v5_chunk_631.txt,25,SG,CH,M,2017,,,4
19CM03-31141-23SGCHMRN-2018,"Here’s a song for you… December, 1963 (Oh What A Night!) by Frankie Valli & The Four Seasons",COSEM_v5_chunk_984.txt,23,SG,CH,M,2018,,,5
17CF22-4782-21SGCHM00-2016,‬: That time the FI say I bring too much money to camp sia‬,COSEM_v5_chunk_302.txt,21,SG,CH,M,2016,,,4
18CF54-11251-19SGCHF00-2015,Idk what i doing leh yeah office ba. I called the peraon the person was like 'just wait there lor',COSEM_v5_chunk_695.txt,19,SG,CH,F,2015,,,4
17CM02-2070-21SGCHM00-2016,Wah cannot sia i cant see myself every doing that haha do they show interest or like very one sided talk,COSEM_v5_chunk_449.txt,21,SG,CH,M,2016,,,4
21DC50-4883-20SGCHF0D-2020,happy chinese new year everyone!!!!!!! have a great holiday 🥳🥳,COSEM_v5_chunk_1328.txt,20,SG,CH,F,2020,,,4
17IF02-1622-21SGCHF00-2015,Combining languages leh thats another level liao,COSEM_v5_chunk_493.txt,21,SG,CH,F,2015,,,4
17CF34-24278-21SGCHF00-2013,AND WE DANCED ALL NIGHT TO THE BEST SONG EVER,COSEM_v5_chunk_384.txt,21,SG,CH,F,2013,,,4
17CF09-3078-20IDCHF00-2016,Hmm nowhere in particular that I wanna go... just somewhere with shiok food 😛,COSEM_v5_chunk_91.txt,20,ID,CH,F,2016,,,4
17CF03-23963-21SGCHF00-2017,Sian... leadership camp suppose to make me feel empowered but I feeling even more cui than ever...,COSEM_v5_chunk_29.txt,21,SG,CH,F,2017,,,6
17CF15-31896-20SGCHF00-2015,Hahahahhahahahahaha sobs u never come over :'(,COSEM_v5_chunk_252.txt,20,SG,CH,F,2015,,,0
21DC29-486-25SGMAMZA-2020,Hahaha okay sure but yea I’m quite careful with whom I meet since I’ve had some bad ones before. Bad as in more weird sorta vibes,COSEM_v5_chunk_1225.txt,25,SG,MA,M,2020,,,4
21DC10-485-19SGCHFGP-2019,merry christmas yall i love yall and so thankful we still great friends 🥰🥰 have fun and lets meeeeet soooon!!,COSEM_v5_chunk_1103.txt,19,SG,CH,F,2019,,,5
18CF54-19046-19SGCHF00-2015,Got lost in playing I didnt help at all sia so paiseh psps next time!🙊😅,COSEM_v5_chunk_702.txt,19,SG,CH,F,2015,,,4
21DC31-11611-20SGCHF0D-2018,"no she just told me ""eh dont just keep eating leh buy some"" and    shes pretty",COSEM_v5_chunk_1237.txt,20,SG,CH,F,2018,,,4
21DC16-1611-20SGCHF0N-2020,Happy belated birthday P/F/CH/20!!! Sorry i couldnt make it :( Hope u had a good one ❤️,COSEM_v5_chunk_1146.txt,20,SG,CH,F,2020,,,4
17CF10-6444-20SGCHF00-2016,Mine is 22 25 27 29 HAHA damn sian finals and intensive studying on my bday😭,COSEM_v5_chunk_98.txt,20,SG,CH,F,2016,,,4
21DC09-8640-34SGCHFJP-2020,Y sure leh? They will b downstairs 24/7 meh? Lol,COSEM_v5_chunk_1101.txt,34,SG,CH,F,2020,,,6
18CF41-14981-23SGINM00-2017,lol yq like got some serious vendetta against ccw,COSEM_v5_chunk_576.txt,23,SG,IN,M,2017,,,0
17CF07-13302-22SGCHM00-2016,Eh daph tut 19 I cannot! I got smth there liaoooo,COSEM_v5_chunk_63.txt,22,SG,CH,M,2016,,,4
17CF12-44010-21SGINM00-2015,Then the water broke halfway in prav's car,COSEM_v5_chunk_168.txt,21,SG,IN,M,2015,,,0
17CF34-44106-20SGCHF00-2014,Go grandmother house stay until so late meh?,COSEM_v5_chunk_404.txt,20,SG,CH,F,2014,,,4
17CF33-8457-23SGCHM00-2014,Ps/Pc who you want to take over Riduan for guard duty tmr ah. The original reserve is mus but mus attend c right.,COSEM_v5_chunk_358.txt,23,SG,CH,M,2014,,,0
18MF02-1008-23SGMAF00-2013,Theres... A tutorial to do? FML I just realised.,COSEM_v5_chunk_834.txt,23,SG,MA,F,2013,,,0
21DC03-7443-23SGCHM0M-2018,Wah <name omitted> you thought <name omitted> couldn’t go lower. He’s reaching new dimensions,COSEM_v5_chunk_1068.txt,23,SG,CH,M,2018,,,4
18OF03-3525-20SGCHF00-2017,Hi guysss any of you've played table tennis before? 😁😁 if yes please join ING to help phoenix win!! If you've never tried it's the perfect time to start playing with no stress!!! 🏓 it doesn't clash with frisbee,COSEM_v5_chunk_876.txt,20,SG,CH,F,2017,,,4
21DC19-15002-23SGCHMEK-2020,next thing u know we gonna drag in the office staff,COSEM_v5_chunk_1167.txt,23,SG,CH,M,2020,,,0
18CM10-6600-23SGCHM00-2017,Cos i tink ytd got one also say dont have but found it in junk or spam,COSEM_v5_chunk_805.txt,23,SG,CH,M,2017,,,0
17CF22-5045-21SGMAM00-2016,‬: Eh IRI/21/MA/M did cca say we got THE camp run‬,COSEM_v5_chunk_302.txt,21,SG,MA,M,2016,,,4
17CF11-21710-20SGCHF00-2015,HAHAH isnt gift exchange for christmas??,COSEM_v5_chunk_123.txt,20,SG,CH,F,2015,,,0
21DC19-5886-21SGCHFCC-2019,why woud this affect whether or not you can text her leh?,COSEM_v5_chunk_1157.txt,21,SG,CH,F,2019,,,4
21DC20-14733-20SGCHFAC-2019,those that join rag confirm shaggy no meh???,COSEM_v5_chunk_1183.txt,20,SG,CH,F,2019,,,4
21DX06-1615-22SGCHMBT-2021,SHN cancelled because u actually got covid,COSEM_v5_chunk_1369.txt,22,SG,CH,M,2021,,,0
18CM08-9453-46SGCHM00-2017,Gov said 2040... Wait after few years said 2030. Siao liao,COSEM_v5_chunk_776.txt,46,SG,CH,M,2017,,,5
17CM02-20706-21SGCHM00-2016,Thanks everyone for the amazing birthday! :') sibeh touched. Buay tahan. You guys are the start to my uni life and we shall end it together Kay. ? as long as I don't drop out of school. Hahaha. Love you guys!,COSEM_v5_chunk_468.txt,21,SG,CH,M,2016,,,5
19CF01-3920-21SGCHM00-2016,I shocked sia I thought they GPDW/M/CH/23   got 21yo gf😏😏😏,COSEM_v5_chunk_895.txt,21,SG,CH,M,2016,,,4
18CM08-494-48SGCHM00-2016,Nabei...Sharp lah...don't act blurr leh...,COSEM_v5_chunk_770.txt,48,SG,CH,M,2016,,,4
21DC20-19131-21‬SGCHMAS-2019,Eh nope lol altho i bought my mortal terrapins‬‬‬‬‬‬‬‬‬‬,COSEM_v5_chunk_1188.txt,,,,,2019,,,4
18CF50-1148-21SGCHM00-2016,@W/M/CH/21 steady the twins like to 等 a lot sia,COSEM_v5_chunk_643.txt,21,SG,CH,M,2016,,,5
17CF11-5700-21SGCHF00-2015,Haha yahh got alot senior ppl share their stories. Basically need the passion lo haha. Cannot sia sometimes i still cannot hear him later treat patient wrongly sia hahaha,COSEM_v5_chunk_107.txt,21,SG,CH,F,2015,,,4
17CF18-3578-21SGCHF00-2016,‬: Hahahahaha LL/F/CH/20 i was thinking you saw this poster inside his room eh‬‬‬‬‬‬‬‬,COSEM_v5_chunk_271.txt,21,SG,CH,F,2016,,,4
19CF02-222-25SGCHM00-2017,"LOLOL Shit. Eh 24ACHM, paiseh sia I pangseh you at the road side just now LOL. Damn sad.",COSEM_v5_chunk_899.txt,25,SG,CH,M,2017,,,5
21DC21-731-54SGCHFMY-2016,Oh But mama actual birthday not today leh. ...chinese is on 16 mar.. but its ok....happy birthday in advance....ang mo birthday on IC over lah. ..dont know accurate for tbat. 😝,COSEM_v5_chunk_1192.txt,54,SG,CH,F,2016,,,5
19CM03-33465-21SGCHFDY-2018,Eh all the best for RR presentation later guys!!! Blow the class away :),COSEM_v5_chunk_986.txt,21,SG,CH,F,2018,,,4
21DX12-5238-22SGCHMJW-2021,wah BL/M/CH/22 why are u so popular with girls  😎😎😎😎,COSEM_v5_chunk_1382.txt,22,SG,CH,M,2021,,,4
21DX09-233-25SGCHM0D-2021,wah my cat is so big now sia he grows so fast every week 😢,COSEM_v5_chunk_1377.txt,25,SG,CH,M,2021,,,5
18CF52-6848-23SGCHM00-2016,SI/M/CH/21 I nv go mid day hor do not call me wake up I eat medicine toh liao. Remember do not call me wake up ðŸ˜˜,COSEM_v5_chunk_668.txt,23,SG,CH,M,2016,,,6
17CF34-13573-21SGCHF00-2013,All my mesos gone I sad leh I won lottery leh,COSEM_v5_chunk_373.txt,21,SG,CH,F,2013,,,4
17CF34-50716-20SGCHF00-2014,Maybe he feels comfortable enough to be rude ?,COSEM_v5_chunk_411.txt,20,SG,CH,F,2014,,,0
